"make","model","condition","grade","capacity","colour","network","count"
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",132
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",133
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",134
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",135
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",136
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",137
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",138
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",139
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",140
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",141
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",142
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",143
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",144
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",145
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",146
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",147
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",148
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",149
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",150
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",151
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",152
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",153
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",154
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",155
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",156
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",157
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",158
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",159
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",160
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",161
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",162
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",163
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",164
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",165
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",166
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",167
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",168
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",169
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",170
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",171
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",172
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",173
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",174
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",175
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",176
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",177
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",178
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",179
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",180
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Pink","Not Applicable",181
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",182
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",183
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",184
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",185
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",186
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",187
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",188
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",189
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",190
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",191
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",192
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",193
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",194
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",195
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",196
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",197
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",198
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","Black","Not Applicable",199
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",200
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",201
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",202
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",203
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",204
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",205
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",206
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",207
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",208
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",209
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",210
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",211
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",212
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",213
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",214
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",215
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",216
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",217
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",218
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",219
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",220
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",221
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",222
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",223
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",224
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",225
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",226
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",227
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",228
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",229
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",230
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",231
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",232
"XQISIT","XQB20","Brand New","Brand New","Not Applicable","White","Not Applicable",233
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",234
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",235
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",236
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",237
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",238
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",239
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",240
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",241
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",242
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",243
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",244
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",245
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",246
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Black","Not Applicable",247
"XQISIT","XQB20","Working","Grade A - Very Good Condition","Not Applicable","Pink","Not Applicable",248
